idnum, state, state2, stfips, zip, region, typebldg, floor, room, basement, windoor, rep, stratum, wave, starttm, stoptm, startdt, stopdt, activity, pcterr, adjwt, dupflag, zipflag, cntyfips, county
4205,LA,LA,22,70788, 3,1,1,1,N, , 4, 2, 71,2000,2030,022590,022790,     0.3,     0.0,   301.915967,0,0, 47,IBERVILLE           
4206,LA,LA,22,71251, 1,1,1,3,N, , 2, 3, 22,1720,1700,021190,021390,     0.9,    58.6,   397.243304,0,0, 49,JACKSON             
4207,LA,LA,22,71251, 1,1,1,1,N, , 1, 3, 88,1730,1830,030390,030390,     0.6,    88.2,   409.704552,0,0, 49,JACKSON             
4208,LA,LA,22,70001, 4,1,1,2,N, , 2, 3, 40,1930,1930,021690,021890,     0.0,     0.0,   397.243304,0,0, 51,JEFFERSON           
4209,LA,LA,22,70001, 4,1,1,7,N, , 3, 3, 46,1200,1830,021890,022090,     0.4,     0.0,   397.475193,0,0, 51,JEFFERSON           
4210,LA,LA,22,70001, 4,1,1,1,N, , 4, 3, 38,2000,2000,030390,030390,    -0.2,     0.0,   406.328277,0,0, 51,JEFFERSON           
4211,LA,LA,22,70001, 4,1,1,7,N, , 5, 3, 78,0758,0759,030390,030390,     0.7,    93.0,   442.132071,0,0, 51,JEFFERSON           
4212,LA,LA,22,70001, 4,1,1,1,N, , 5, 3, 86,1140,1145,031090,031290,    -0.2,     0.0,   442.132071,0,0, 51,JEFFERSON           
4213,LA,LA,22,70001, 4,0,9,0, , , 3, 3,108,0900,0900,042390,042590,     0.2,     0.0,   397.475193,0,0, 51,JEFFERSON           
4214,LA,LA,22,70001, 4,1,1,1,N, , 2, 3,104,1205,1200,032090,032290,     0.4,     0.0,   397.243304,0,0, 51,JEFFERSON           
4215,LA,LA,22,70001, 4,1,1,1,N, , 2, 3,119,1330,1330,032190,032390,     0.2,     0.0,   397.243304,0,0, 51,JEFFERSON           
4216,LA,LA,22,70001, 4,1,1,3,N, , 4, 3,127,1200,1200,040490,040490,     0.5,    88.0,   406.328277,0,0, 51,JEFFERSON           
4217,LA,LA,22,70001, 4,1,1,1,N, , 3, 3,  1,1800,1800,040490,041190,     1.5,    56.2,   397.475193,0,0, 51,JEFFERSON           
4218,LA,LA,22,70001, 4,1,1,3,N, , 1, 3,  4,0900,0900,041490,041690,     0.8,     0.0,   409.704552,0,0, 51,JEFFERSON           
4219,LA,LA,22,70002, 4,0,1,1,N, , 3, 3, 26,1553,1925,030390,030390,     0.6,   121.8,   397.475193,0,0, 51,JEFFERSON           
4220,LA,LA,22,70002, 4,1,1,3,N, , 5, 3, 43,1630,1630,022690,022890,    -0.8,     0.0,   442.132071,0,0, 51,JEFFERSON           
4221,LA,LA,22,70002, 4,1,1,1,N, , 3, 3, 57,0905,0858,051290,051490,     0.5,     0.0,   397.475193,0,0, 51,JEFFERSON           
4222,LA,LA,22,70003, 4,1,1,2,N, , 2, 3, 24,1900,2300,021290,021490,     0.4,     0.0,   397.243304,0,0, 51,JEFFERSON           
4223,LA,LA,22,70003, 4,2,1,1,N, , 4, 3, 35,2130,2130,021290,021490,     0.2,     0.0,   406.328277,0,0, 51,JEFFERSON           
4224,LA,LA,22,70003, 4,1,1,1,N, , 4, 3, 45,1311,1311,022190,022390,    -0.2,     0.0,   406.328277,0,0, 51,JEFFERSON           
4225,LA,LA,22,70003, 4,1,1,2,N, , 4, 3, 49,1600,1600,022290,022490,     0.1,     0.0,   406.328277,0,0, 51,JEFFERSON           
4226,LA,LA,22,70003, 4,1,1,3,N, , 4, 3, 55,0830,0840,030390,030390,     0.8,    74.6,   406.328277,0,0, 51,JEFFERSON           
4227,LA,LA,22,70003, 4,1,1,2,N, , 1, 3, 67,1700,1700,030390,030390,    -0.2,     0.0,   409.704552,0,0, 51,JEFFERSON           
4228,LA,LA,22,70003, 4,1,1,1,N, , 5, 3, 58,2235,2235,031390,031590,     0.3,     0.0,   442.132071,0,0, 51,JEFFERSON           
4229,LA,LA,22,70003, 4,1,1,2,N, , 5, 3, 72,0900,0900,030390,030390,     0.2,     0.0,   442.132071,0,0, 51,JEFFERSON           
4230,LA,LA,22,70003, 4,1,1,1,N, , 5, 3, 92,1900,1900,031390,031590,     0.4,     0.0,   442.132071,0,0, 51,JEFFERSON           
4231,LA,LA,22,70003, 4,1,1,1,N, , 5, 3, 90,1730,1730,031090,031290,     2.4,    26.5,   442.132071,0,0, 51,JEFFERSON           
4232,LA,LA,22,70003, 4,1,1,1,N, , 2, 3, 94,2000,2000,031290,031490,     1.9,    43.0,   397.243304,0,0, 51,JEFFERSON           
4233,LA,LA,22,70003, 4,1,1,2,N, , 2, 3, 57,1900,1900,031390,031590,    -0.9,     0.0,   397.243304,0,0, 51,JEFFERSON           
4234,LA,LA,22,70003, 4,1,1,1,N, , 3, 3,107,1320,1340,031790,031990,     0.7,    71.5,   397.475193,0,0, 51,JEFFERSON           
4235,LA,LA,22,70003, 4,1,1,3,N, , 2, 3,109,0928,0930,031790,031990,     0.6,    72.9,   397.243304,0,0, 51,JEFFERSON           
4236,LA,LA,22,70003, 4,1,1,3,N, , 5, 3,111,2000,2020,031890,032090,    -0.4,     0.0,   442.132071,0,0, 51,JEFFERSON           
4237,LA,LA,22,70003, 4,1,1,2,N, , 3, 3,113,1045,1145,032090,032290,     0.6,   108.4,   397.475193,0,0, 51,JEFFERSON           
4238,LA,LA,22,70003, 4,1,1,1,N, , 5, 3,123,1730,1800,032190,032390,     0.2,     0.0,   442.132071,0,0, 51,JEFFERSON           
4239,LA,LA,22,70003, 4,1,1,2,N, , 3, 3,  2,1720,2300,040490,041490,     0.5,     0.0,   397.475193,0,0, 51,JEFFERSON           
4240,LA,LA,22,70003, 4,0,9,0, , , 1, 3, 13,1930,2100,050590,051190,     0.0,     0.0,   409.704552,0,0, 51,JEFFERSON           
4241,LA,LA,22,70005, 4,1,1,3,N, , 4, 3, 23,1400,1400,021490,021690,    -0.1,     0.0,   406.328277,0,0, 51,JEFFERSON           
4242,LA,LA,22,70005, 4,2,1,1,N, , 3, 3, 25,0857,0902,021190,021390,     0.1,     0.0,   397.475193,0,0, 51,JEFFERSON           
4243,LA,LA,22,70005, 4,1,1,2,N, , 3, 3, 37,0800,0800,021590,021790,     0.3,     0.0,   397.475193,0,0, 51,JEFFERSON           
4244,LA,LA,22,70005, 4,1,1,1,N, , 5, 3, 32,1800,1800,022290,022490,     0.3,     0.0,   442.132071,0,0, 51,JEFFERSON           
4245,LA,LA,22,70005, 4,1,1,2,N, , 3, 3, 52,0843,0843,021790,021990,     0.9,    87.4,   397.475193,0,0, 51,JEFFERSON           
4246,LA,LA,22,70005, 4,2,1,1,N, , 1, 3, 60,0800,0800,022490,022690,     1.4,    44.7,   409.704552,0,0, 51,JEFFERSON           
4247,LA,LA,22,70005, 4,1,1,2,N, , 3, 3, 76,2030,2130,030390,031090,    -0.4,     0.0,   397.475193,0,0, 51,JEFFERSON           
4248,LA,LA,22,70005, 4,1,1,1,N, , 2, 3,124,1900,1900,032690,032890,    -0.6,     0.0,   397.243304,0,0, 51,JEFFERSON           
4249,LA,LA,22,70006, 4,1,1,3,N, , 3, 3, 46,1204,1508,021890,022090,     0.4,     0.0,   397.475193,0,0, 51,JEFFERSON           
4250,LA,LA,22,70006, 4,1,1,1,N, , 1, 3, 59,1530,1630,022290,022490,     0.3,     0.0,   409.704552,0,0, 51,JEFFERSON           
4251,LA,LA,22,70006, 4,2,1,3,N, , 2, 3, 45,1010,0935,022890,030390,    -0.1,     0.0,   397.243304,0,0, 51,JEFFERSON           
4252,LA,LA,22,70006, 4,1,1,1,N, , 4, 3, 62,2000,2000,022890,030390,     0.2,     0.0,   406.328277,0,0, 51,JEFFERSON           
4253,LA,LA,22,70006, 4,1,1,2,N, , 3, 3, 78,1900,2205,040490,040490,    -0.4,     0.0,   397.475193,0,0, 51,JEFFERSON           
4254,LA,LA,22,70006, 4,1,1,3,N, , 5, 3,121,1320,0800,032190,032590,     0.3,     0.0,   442.132071,0,0, 51,JEFFERSON           
4255,LA,LA,22,70053, 4,1,1,3,N, , 5, 3, 21,1230,1230,021690,021890,    -0.1,     0.0,   442.132071,0,0, 51,JEFFERSON           
4256,LA,LA,22,70056, 4,0,9,0, , , 4, 3, 39,1730,1730,031190,031390,     0.3,     0.0,   406.328277,0,0, 51,JEFFERSON           
4257,LA,LA,22,70056, 4,1,1,3,N, , 3, 3, 60,1730,1830,022490,022690,     0.6,   117.8,   397.475193,0,0, 51,JEFFERSON           
4258,LA,LA,22,70056, 4,1,1,2,N, , 5, 3, 63,1200,1200,030390,030390,    -0.4,     0.0,   442.132071,0,0, 51,JEFFERSON           
4259,LA,LA,22,70056, 4,1,1,2,N, , 5, 3, 60,1640,1640,030390,030390,     0.1,     0.0,   442.132071,0,0, 51,JEFFERSON           
4260,LA,LA,22,70056, 4,1,1,2,N, , 3, 3, 73,1500,1500,022390,022590,     0.8,   115.4,   397.475193,0,0, 51,JEFFERSON           
4261,LA,LA,22,70056, 4,1,1,7,N, , 1, 3, 91,1033,1037,031290,031490,     0.6,   145.9,   409.704552,0,0, 51,JEFFERSON           
4262,LA,LA,22,70056, 4,1,1,3,N, , 2, 3,100,1200,1200,031790,031990,    -0.1,     0.0,   397.243304,0,0, 51,JEFFERSON           
4263,LA,LA,22,70056, 4,0,9,0, , , 4, 3, 95,1250,1300,031590,031790,     0.3,     0.0,   406.328277,0,0, 51,JEFFERSON           
4264,LA,LA,22,70056, 4,1,1,1,N, , 2, 3,110,0730,0730,031790,031990,     0.2,     0.0,   397.243304,0,0, 51,JEFFERSON           
4265,LA,LA,22,70056, 4,1,1,1,N, , 4, 3,120,2338,2338,031790,031990,     0.3,     0.0,   406.328277,0,0, 51,JEFFERSON           
4266,LA,LA,22,70056, 4,1,1,1,N, , 5, 3,127,0700,0745,040490,040490,     0.2,     0.0,   442.132071,0,0, 51,JEFFERSON           
4267,LA,LA,22,70058, 4,1,1,1,N, , 4, 3, 36,1750,2010,021190,021390,     0.9,    54.8,   406.328277,0,0, 51,JEFFERSON           
4268,LA,LA,22,70058, 4,1,1,3,N, , 3, 3, 41,1400,1400,021690,021890,    -0.7,     0.0,   397.475193,0,0, 51,JEFFERSON           
4269,LA,LA,22,70058, 4,1,1,1,N, , 2, 3, 72,1730,1730,022490,022690,     0.2,     0.0,   397.243304,0,0, 51,JEFFERSON           
4270,LA,LA,22,70058, 4,1,1,2,N, , 4, 3, 73,1700,1700,030390,030390,    -0.2,     0.0,   406.328277,0,0, 51,JEFFERSON           
4271,LA,LA,22,70058, 4,1,1,2,N, , 2, 3, 86,1000,1000,031490,031690,     0.6,   134.9,   397.243304,0,0, 51,JEFFERSON           
4272,LA,LA,22,70058, 4,1,1,1,N, , 5, 3,112,1530,1530,031890,032090,     0.7,   127.3,   442.132071,0,0, 51,JEFFERSON           
4273,LA,LA,22,70058, 4,1,1,2,N, , 1, 3,123,0630,0630,032690,032890,     0.6,    84.9,   409.704552,0,0, 51,JEFFERSON           
4274,LA,LA,22,70058, 4,0,9,0, , , 1, 3,130,1200,1500,033190,040490,    -0.1,     0.0,   409.704552,0,0, 51,JEFFERSON           
4275,LA,LA,22,70062, 4,1,1,3,N, , 1, 3, 33,0800,0800,021090,021290,     0.4,     0.0,   409.704552,0,0, 51,JEFFERSON           
4276,LA,LA,22,70062, 4,1,1,2,N, , 2, 3, 53,1500,1500,021990,022190,     0.4,     0.0,   397.243304,0,0, 51,JEFFERSON           
4277,LA,LA,22,70062, 4,1,1,1,N, , 4, 3,104,1130,1215,031790,031990,     1.3,    93.0,   406.328277,0,0, 51,JEFFERSON           
4278,LA,LA,22,70065, 4,1,1,2,N, , 5, 3, 24,0600,0600,021390,021590,     0.7,   126.6,   442.132071,0,0, 51,JEFFERSON           
4279,LA,LA,22,70065, 4,1,1,3,N, , 3, 3, 22,0730,0730,021390,021590,    -0.3,     0.0,   397.475193,0,0, 51,JEFFERSON           
4280,LA,LA,22,70065, 4,1,1,2,N, , 2, 3, 26,1415,1415,021290,021490,     0.9,    99.4,   397.243304,0,0, 51,JEFFERSON           
4281,LA,LA,22,70065, 4,1,1,2,N, , 5, 3, 46,1800,1815,021790,021990,     0.0,     0.0,   442.132071,0,0, 51,JEFFERSON           
4282,LA,LA,22,70065, 4,1,1,1,N, , 2, 3, 24,2000,2005,022090,022290,    -0.1,     0.0,   397.243304,0,0, 51,JEFFERSON           
4283,LA,LA,22,70065, 4,1,1,2,N, , 2, 3, 59,0820,0815,022190,022390,     0.1,     0.0,   397.243304,0,0, 51,JEFFERSON           
4284,LA,LA,22,70065, 4,1,1,7,N, , 1, 3, 79,1030,1215,030390,031390,     0.1,     0.0,   409.704552,0,0, 51,JEFFERSON           
4285,LA,LA,22,70065, 4,1,1,1,N, , 2, 3, 82,0700,0700,030390,031090,     0.2,     0.0,   397.243304,0,0, 51,JEFFERSON           
4286,LA,LA,22,70065, 4,0,9,0, , , 4, 3, 97,0700,0700,031190,031390,     0.4,     0.0,   406.328277,0,0, 51,JEFFERSON           
4287,LA,LA,22,70065, 4,1,1,2,N, , 4, 3, 96,0950,0950,031990,032190,     0.2,     0.0,   406.328277,0,0, 51,JEFFERSON           
4288,LA,LA,22,70065, 4,1,1,3,N, , 2, 3,106,1500,1500,031490,031690,     0.4,     0.0,   397.243304,0,0, 51,JEFFERSON           
4289,LA,LA,22,70065, 4,1,1,1,N, , 4, 3,109,1610,1700,031590,031790,    -0.1,     0.0,   406.328277,0,0, 51,JEFFERSON           
4290,LA,LA,22,70065, 4,1,1,2,N, , 3, 3,110,1500,1500,040490,040490,     0.6,    98.8,   397.475193,0,0, 51,JEFFERSON           
4291,LA,LA,22,70065, 4,1,1,1,N, , 5, 3,119,2030,0300,032090,032390,     0.8,    77.3,   442.132071,0,0, 51,JEFFERSON           
4292,LA,LA,22,70065, 4,1,1,2,N, , 2, 3,  1,1930,0815,041990,042290,     0.8,     0.0,   397.243304,0,0, 51,JEFFERSON           
4293,LA,LA,22,70065, 4,1,1,2,N, , 2, 3,  3,2300,1400,042290,042590,     0.7,     0.0,   397.243304,0,0, 51,JEFFERSON           
4294,LA,LA,22,70072, 4,1,1,2,N, , 1, 3, 21,0730,0730,022190,022390,     0.1,     0.0,   409.704552,0,0, 51,JEFFERSON           
4295,LA,LA,22,70072, 4,2,1,3,N, , 1, 3, 45,2330,2330,030390,030390,     0.7,    73.0,   409.704552,0,0, 51,JEFFERSON           
4296,LA,LA,22,70072, 4,1,1,1,N, , 2, 3, 47,0700,0700,021990,022190,    -0.7,     0.0,   397.243304,0,0, 51,JEFFERSON           
4297,LA,LA,22,70072, 4,1,9,3,N, , 3, 3, 54,1200,1415,021690,021890,    -0.2,     0.0,   397.475193,0,0, 51,JEFFERSON           
4298,LA,LA,22,70072, 4,1,9,1,N, , 2, 3, 61,2000,1900,022590,022790,     0.8,   128.8,   397.243304,0,0, 51,JEFFERSON           
4299,LA,LA,22,70072, 4,1,1,1,N, , 1, 3, 92,2030,0546,032090,032590,    -0.1,     0.0,   409.704552,0,0, 51,JEFFERSON           
4300,LA,LA,22,70072, 4,1,1,3,N, , 1, 3,103,1300,1300,033090,040490,    -0.4,     0.0,   409.704552,0,0, 51,JEFFERSON           
4301,LA,LA,22,70072, 4,1,1,3,N, , 3, 3,127,0700,0700,032690,032890,     0.8,   112.8,   397.475193,0,0, 51,JEFFERSON           
4302,LA,LA,22,70072, 4,1,1,1,N, , 4, 3,126,1500,1500,032590,032890,     0.7,    89.3,   406.328277,0,0, 51,JEFFERSON           
4303,LA,LA,22,70072, 4,1,1,2,N, , 2, 3, 13,0830,0900,050590,051190,     0.2,     0.0,   397.243304,0,0, 51,JEFFERSON           
4304,LA,LA,22,70094, 4,1,1,1,N, , 3, 3, 83,1100,1100,031790,031990,     0.5,   219.0,   397.475193,0,0, 51,JEFFERSON           
4305,LA,LA,22,70094, 4,1,1,3,N, , 4, 3,110,2100,2100,031990,032190,     0.6,   140.5,   406.328277,0,0, 51,JEFFERSON           
4306,LA,LA,22,70121, 4,1,1,3,N, , 3, 3, 33,0815,0815,021090,021290,     1.0,    81.1,   397.475193,0,0, 51,JEFFERSON           
4307,LA,LA,22,70121, 4,1,1,1,N, , 3, 3,126,2120,2110,040490,040490,     0.9,    64.9,   397.475193,0,0, 51,JEFFERSON           
4308,LA,LA,22,70121, 4,1,1,3,N, , 3, 3,129,1130,1130,032790,032990,    -0.1,     0.0,   397.475193,0,0, 51,JEFFERSON           
4309,LA,LA,22,70121, 4,1,1,2,N, , 5, 3,130,0630,0630,033090,040490,     0.1,     0.0,   442.132071,0,0, 51,JEFFERSON           
4310,LA,LA,22,70123, 4,1,1,1,N, , 2, 3, 57,0840,0840,030390,030390,     1.2,    60.7,   397.243304,0,0, 51,JEFFERSON           
4311,LA,LA,22,70123, 4,1,1,3,N, , 4, 3,125,2000,2200,041890,042090,     0.3,     0.0,   406.328277,0,0, 51,JEFFERSON           
4312,LA,LA,22,70546, 2,1,1,1,N, , 4, 2, 78,0700,0700,030390,030390,     0.6,    98.7,   301.915967,0,0, 53,JEFFERSON DAVIS     
4313,LA,LA,22,70546, 2,1,1,3,N, , 2, 2, 99,2000,2000,032790,032990,     0.9,    67.3,   265.471698,0,0, 53,JEFFERSON DAVIS     
4314,LA,LA,22,70549, 2,1,1,1,N, , 2, 2, 27,1800,2230,021290,021490,     0.3,     0.0,   265.471698,0,0, 53,JEFFERSON DAVIS     
4315,LA,LA,22,70549, 2,0,9,0, , , 3, 2, 45,1100,1100,022790,030390,     0.1,     0.0,   308.215485,0,0, 53,JEFFERSON DAVIS     
4316,LA,LA,22,70549, 2,1,1,1,N, , 1, 2,  1,1430,1747,040490,040490,     0.5,     0.0,   288.520188,0,0, 53,JEFFERSON DAVIS     
4317,LA,LA,22,70591, 2,1,1,2,N, , 5, 2, 77,1400,1400,030390,030390,     0.0,     0.0,   308.677799,0,0, 53,JEFFERSON DAVIS     
4318,LA,LA,22,70591, 2,1,1,3,N, , 1, 2,127,2230,0800,032690,032990,     0.4,     0.0,   288.520188,0,0, 53,JEFFERSON DAVIS     
4319,LA,LA,22,70650, 2,1,1,2,N, , 5, 2,  8,0700,0800,043090,050590,     0.5,     0.0,   308.677799,0,0, 53,JEFFERSON DAVIS     
4320,LA,LA,22,71342, 1,1,1,1,N, , 4, 1, 36,0700,0706,021290,021490,    -0.6,     0.0,   165.113280,0,0, 59,LA SALLE            
4321,LA,LA,22,71342, 1,1,1,1,N, , 1, 1, 29,0900,0940,022190,022390,     0.4,     0.0,   118.908788,0,0, 59,LA SALLE            
4322,LA,LA,22,71342, 1,1,1,1,N, , 1, 1, 70,0810,0810,022590,022790,     2.0,    30.1,   118.908788,0,0, 59,LA SALLE            
4323,LA,LA,22,71342, 1,1,1,1,N, , 2, 1, 88,0816,0900,031790,031990,    -0.1,     0.0,   126.457649,0,0, 59,LA SALLE            
4324,LA,LA,22,71342, 1,1,1,1,N, , 2, 1, 96,1938,0253,031090,031390,     0.1,     0.0,   126.457649,0,0, 59,LA SALLE            
4325,LA,LA,22,71342, 1,1,1,7,N, , 2, 1,  2,2100,1300,042990,050590,     0.3,     0.0,   126.457649,0,0, 59,LA SALLE            
4326,LA,LA,22,71465, 1,1,1,1,N, , 4, 1, 37,0630,0630,021090,021290,     0.6,    88.1,   165.113280,0,0, 59,LA SALLE            
4327,LA,LA,22,71465, 1,1,1,1,N, , 4, 1, 40,1600,1600,021290,021490,     0.1,     0.0,   165.113280,0,0, 59,LA SALLE            
4328,LA,LA,22,71479, 1,1,1,1,N, , 3, 1, 84,2041,2330,030390,030390,     0.4,     0.0,   139.983319,0,0, 59,LA SALLE            
4329,LA,LA,22,71479, 1,1,1,1,N, , 1, 1, 79,1045,1045,031790,031990,    -0.3,     0.0,   118.908788,0,0, 59,LA SALLE            
4330,LA,LA,22,70501, 2,1,1,1,N, , 1, 2, 26,1600,2200,021390,021690,     0.6,    78.6,   288.520188,0,0, 55,LAFAYETTE           
4331,LA,LA,22,70501, 2,1,1,3,N, , 4, 2, 32,1500,1500,020290,021090,     4.8,    17.4,   301.915967,0,0, 55,LAFAYETTE           
4332,LA,LA,22,70501, 2,1,1,1,N, , 5, 2, 65,1330,1330,022190,022390,     1.5,    50.8,   308.677799,0,0, 55,LAFAYETTE           
4333,LA,LA,22,70501, 2,1,1,2,N, , 2, 2, 56,0830,0830,022790,030390,     1.2,    63.8,   265.471698,0,0, 55,LAFAYETTE           
4334,LA,LA,22,70503, 2,1,1,3,N, , 1, 2, 36,2200,0600,020290,021290,     0.4,     0.0,   288.520188,0,0, 55,LAFAYETTE           
4335,LA,LA,22,70503, 2,1,1,2,N, , 5, 2, 41,0900,0900,021990,022190,     5.0,    24.0,   308.677799,0,0, 55,LAFAYETTE           
4336,LA,LA,22,70503, 2,1,1,3,N, , 2, 2, 63,0800,0730,022490,022690,     0.8,   154.6,   265.471698,0,0, 55,LAFAYETTE           
4337,LA,LA,22,70503, 2,1,1,7,N, , 1, 2, 78,1845,1845,030390,030390,     1.0,   110.9,   288.520188,0,0, 55,LAFAYETTE           
4338,LA,LA,22,70503, 2,1,1,2,N, , 3, 2, 93,0730,0730,031090,031290,     0.5,     0.0,   308.215485,0,0, 55,LAFAYETTE           
4339,LA,LA,22,70503, 2,1,1,2,N, , 2, 2,103,0810,0850,031590,031790,     0.5,     0.0,   265.471698,0,0, 55,LAFAYETTE           
4340,LA,LA,22,70503, 2,1,1,2,N, , 3, 2,106,1900,1900,031690,031890,    -0.1,     0.0,   308.215485,0,0, 55,LAFAYETTE           
4341,LA,LA,22,70503, 2,1,1,1,N, , 5, 2,116,0800,0800,031990,032190,     0.1,     0.0,   308.677799,0,0, 55,LAFAYETTE           
4342,LA,LA,22,70503, 2,1,1,2,N, , 1, 2,121,2100,2100,032090,032290,     2.2,    39.8,   288.520188,0,0, 55,LAFAYETTE           
4343,LA,LA,22,70503, 2,0,9,0, , , 5, 2,129,1700,1700,032490,032690,     2.5,    29.3,   308.677799,0,0, 55,LAFAYETTE           
4344,LA,LA,22,70503, 2,1,1,1,N, , 5, 2,  4,1327,2112,041890,042090,     0.5,     0.0,   308.677799,0,0, 55,LAFAYETTE           
4345,LA,LA,22,70505, 2,1,9,1,N, , 4, 2, 92,1145,1310,031190,031390,     0.8,    67.6,   301.915967,0,0, 55,LAFAYETTE           
4346,LA,LA,22,70506, 2,1,1,1,N, , 1, 2, 23,1120,1830,021290,021490,     0.0,     0.0,   288.520188,0,0, 55,LAFAYETTE           
4347,LA,LA,22,70506, 2,1,1,3,N, , 2, 2, 47,1800,1800,021490,021690,     1.5,    89.1,   265.471698,0,0, 55,LAFAYETTE           
4348,LA,LA,22,70506, 2,1,1,2,N, , 3, 2, 38,0600,0600,021990,022190,     0.7,   129.6,   308.215485,0,0, 55,LAFAYETTE           
4349,LA,LA,22,70506, 2,1,1,1,N, , 3, 2, 23,1045,1215,021790,021990,     0.3,     0.0,   308.215485,0,0, 55,LAFAYETTE           
4350,LA,LA,22,70506, 2,1,1,2,N, , 2, 2, 53,1739,2212,022390,022590,     0.4,     0.0,   265.471698,0,0, 55,LAFAYETTE           
4351,LA,LA,22,70506, 2,1,1,1,N, , 4, 2, 62,1600,1600,022390,022590,     0.5,   137.6,   301.915967,0,0, 55,LAFAYETTE           
4352,LA,LA,22,70506, 2,1,1,1,N, , 4, 2, 64,0630,0630,030390,031090,     0.0,     0.0,   301.915967,0,0, 55,LAFAYETTE           
4353,LA,LA,22,70506, 2,1,1,3,N, , 4, 2, 87,0915,1215,032090,032490,    -0.2,     0.0,   301.915967,0,0, 55,LAFAYETTE           
4354,LA,LA,22,70506, 2,1,1,3,N, , 3, 2, 82,1515,1515,030390,030390,     0.9,    91.4,   308.215485,0,0, 55,LAFAYETTE           
4355,LA,LA,22,70506, 2,1,1,7,N, , 4, 2, 94,1600,1600,031190,031390,    -0.2,     0.0,   301.915967,0,0, 55,LAFAYETTE           
4356,LA,LA,22,70506, 2,1,1,1,N, , 1, 2,106,1820,1820,031490,031690,     0.0,     0.0,   288.520188,0,0, 55,LAFAYETTE           
4357,LA,LA,22,70506, 2,0,9,0, , , 2, 2,  6,1730,1730,050590,050590,     0.5,     0.0,   265.471698,0,0, 55,LAFAYETTE           
4358,LA,LA,22,70507, 2,1,1,1,N, , 5, 2, 26,1800,1800,021190,021390,     0.4,     0.0,   308.677799,0,0, 55,LAFAYETTE           
4359,LA,LA,22,70507, 2,2,1,3,N, , 3, 2, 40,1800,1800,021090,021290,     0.9,    81.1,   308.215485,0,0, 55,LAFAYETTE           
4360,LA,LA,22,70507, 2,1,1,1,N, , 2, 2, 21,1300,1300,020290,021190,    -0.9,     0.0,   265.471698,0,0, 55,LAFAYETTE           
4361,LA,LA,22,70507, 2,1,1,2,N, , 1, 2, 77,1100,1100,031590,031790,     1.3,    52.2,   288.520188,0,0, 55,LAFAYETTE           
4362,LA,LA,22,70507, 2,1,1,1,N, , 3, 2, 96,0710,0645,031090,031290,     0.6,   109.3,   308.215485,0,0, 55,LAFAYETTE           
4363,LA,LA,22,70507, 2,0,9,0, , , 2, 2,124,1735,1735,032090,032290,     0.9,    92.9,   265.471698,0,0, 55,LAFAYETTE           
4364,LA,LA,22,70508, 2,0,9,0, , , 2, 2, 31,0820,0800,021390,021590,     2.1,    41.4,   265.471698,0,0, 55,LAFAYETTE           
4365,LA,LA,22,70508, 2,0,9,0, , , 1, 2, 32,1930,1940,021090,021290,     0.5,     0.0,   288.520188,0,0, 55,LAFAYETTE           
4366,LA,LA,22,70508, 2,1,1,2,N, , 1, 2, 40,0745,0749,021390,021590,     0.0,     0.0,   288.520188,0,0, 55,LAFAYETTE           
4367,LA,LA,22,70508, 2,1,1,1,N, , 2, 2, 42,1815,1830,021790,021990,     1.3,    57.2,   265.471698,0,0, 55,LAFAYETTE           
4368,LA,LA,22,70508, 2,1,1,2,N, , 5, 2, 48,1930,1930,021890,022090,     0.6,   169.6,   308.677799,0,0, 55,LAFAYETTE           
4369,LA,LA,22,70508, 2,1,1,1,N, , 4, 2, 51,0815,0824,022190,022390,     0.3,     0.0,   301.915967,0,0, 55,LAFAYETTE           
4370,LA,LA,22,70508, 2,1,1,3,N, , 3, 2, 53,0600,0600,022490,022690,     0.7,    91.4,   308.215485,0,0, 55,LAFAYETTE           
4371,LA,LA,22,70508, 2,1,1,1,N, , 3, 2, 78,2000,2000,031190,031390,     0.8,   123.7,   308.215485,0,0, 55,LAFAYETTE           
4372,LA,LA,22,70508, 2,1,1,2,N, , 4, 2, 76,0745,0950,031090,031290,     0.5,     0.0,   301.915967,0,0, 55,LAFAYETTE           
4373,LA,LA,22,70508, 2,0,9,0, , , 2, 2, 87,1210,1210,031090,031290,     0.5,   119.8,   265.471698,0,0, 55,LAFAYETTE           
4374,LA,LA,22,70508, 2,1,1,3,N, , 4, 2,126,1545,1615,032390,032590,     0.6,    78.1,   301.915967,0,0, 55,LAFAYETTE           
4375,LA,LA,22,70508, 2,1,1,3,N, , 2, 2,  8,1400,1400,042890,043090,     2.9,    27.1,   265.471698,0,0, 55,LAFAYETTE           
4376,LA,LA,22,70508, 2,5,1,1,N, , 1, 2, 11,1800,1800,050590,050590,     0.9,     0.0,   288.520188,0,0, 55,LAFAYETTE           
4377,LA,LA,22,70518, 2,1,9,1,N, , 4, 2, 54,2027,2027,022090,022290,     0.2,     0.0,   301.915967,0,0, 55,LAFAYETTE           
4378,LA,LA,22,70518, 2,1,1,1,N, , 4, 2, 73,1200,1200,030390,030390,     0.6,   120.3,   301.915967,0,0, 55,LAFAYETTE           
4379,LA,LA,22,70518, 2,1,1,1,N, , 5, 2,111,1400,1640,031790,031990,    -0.8,     0.0,   308.677799,0,0, 55,LAFAYETTE           
