idnum, state, state2, stfips, zip, region, typebldg, floor, room, basement, windoor, rep, stratum, wave, starttm, stoptm, startdt, stopdt, activity, pcterr, adjwt, dupflag, zipflag, cntyfips, county
1039,AL,AL, 1,35124, 5,1,1,3, ,C, 0, 3, 23,1019,1254,022887,030387,     0.3,     0.0,   306.732509,0,0,117,SHELBY              
1040,AL,AL, 1,35124, 5,2,1,2, , , 0, 3,  7,1045,1045,030387,030387,     0.6,    75.3,   317.060543,0,0,117,SHELBY              
1041,AL,AL, 1,35124, 5,1,0,2, ,C, 0, 3, 44,1200,1200,031987,032187,     4.6,     5.7,   293.730155,0,0,117,SHELBY              
1042,AL,AL, 1,35124, 5,1,1,3, ,C, 0, 3, 58,0930,0930,041287,041387,     0.5,     0.0,   288.136219,0,0,117,SHELBY              
1043,AL,AL, 1,35124, 5,1,0,2, ,C, 0, 3, 65,0800,0800,050587,050587,     1.4,    11.5,   288.136219,0,0,117,SHELBY              
1044,AL,AL, 1,35143, 5,1,0,4, ,C, 0, 3, 36,1007,0858,032687,032887,     7.9,     5.4,   293.730155,0,0,117,SHELBY              
1045,AL,AL, 1,35143, 5,1,1,3, ,C, 0, 3, 57,1830,1900,042387,042587,     0.7,    24.1,   317.060543,0,0,117,SHELBY              
1046,AL,AL, 1,35144, 5,1,1,2, ,C, 0, 3, 39,2000,2000,031687,031887,     0.4,     0.0,   288.136219,0,0,117,SHELBY              
1047,AL,AL, 1,35054, 3,1,1,2, ,C, 0, 3, 46,1000,1000,040487,040487,     0.8,    32.3,   306.732509,0,0,115,ST CLAIR            
1048,AL,AL, 1,35120, 3,1,0,4, ,C, 0, 3,  3,1410,1410,022487,022687,     5.0,     4.7,   288.136219,0,0,115,ST CLAIR            
1049,AL,AL, 1,35125, 3,1,1,2, ,C, 0, 3, 29,2130,2315,030387,030387,     0.8,    22.9,   293.730155,0,0,115,ST CLAIR            
1050,AL,AL, 1,35125, 3,1,1,2, ,C, 0, 3, 26,1900,1900,031187,031387,     2.6,     8.6,   317.060543,0,0,115,ST CLAIR            
1051,AL,AL, 1,35131, 3,1,1,3, ,C, 0, 3, 32,1200,1200,031187,031387,     1.0,    21.7,   293.730155,0,0,115,ST CLAIR            
1052,AL,AL, 1,35131, 3,1,1,0, ,C, 0, 3, 17,0800,0800,032287,032587,     1.6,    10.6,   325.506780,0,0,115,ST CLAIR            
1053,AL,AL, 1,35135, 3,1,1,1, ,C, 0, 3, 13,1800,1800,022087,022287,     2.9,     7.3,   317.060543,0,0,115,ST CLAIR            
1054,AL,AL, 1,35146, 3,1,1,1, ,C, 0, 3,  6,0800,1300,022887,030387,     0.7,    24.8,   293.730155,0,0,115,ST CLAIR            
1055,AL,AL, 1,35146, 3,2,1,2, ,C, 0, 3, 24,2000,2000,030387,030387,     1.3,    14.0,   293.730155,0,0,115,ST CLAIR            
1056,AL,AL, 1,35182, 3,1,1,3, ,C, 0, 3,  5,1800,1800,032087,032287,     0.7,    24.8,   288.136219,0,0,115,ST CLAIR            
1057,AL,AL, 1,35553, 3,1,1,2, ,C, 0, 3, 40,1800,1800,031387,031587,     1.4,    14.3,   325.506780,1,0,115,ST CLAIR            
1058,AL,AL, 1,35953, 3,1,1,3, ,C, 0, 3, 12,1910,1930,021987,022187,     0.3,     0.0,   288.136219,0,0,115,ST CLAIR            
1059,AL,AL, 1,35953, 3,1,1,1, ,C, 0, 3, 46,0800,0800,032087,032487,     0.8,    26.6,   325.506780,0,0,115,ST CLAIR            
1060,AL,AL, 1,35987, 3,1,1,3, ,C, 0, 3, 31,0600,0600,030387,030387,     0.3,     0.0,   317.060543,0,0,115,ST CLAIR            
1061,AL,AL, 1,35459, 4,1,1,1, ,C, 0, 4, 19,0915,0925,030387,030387,     0.2,     0.0,   188.134520,0,0,119,SUMTER              
1062,AL,AL, 1,35470, 4,2,1,1, ,C, 0, 4, 16,0900,0900,022887,030387,     0.1,     0.0,   139.083086,0,0,119,SUMTER              
1063,AL,AL, 1,35470, 4,1,1,1, ,C, 0, 4, 10,1800,1800,030387,030387,     1.1,    57.6,   188.134520,0,0,119,SUMTER              
1064,AL,AL, 1,35470, 4,1,1,3, ,C, 0, 4,  2,1115,1130,030387,031187,     0.2,     0.0,   161.487220,0,0,119,SUMTER              
1065,AL,AL, 1,35470, 4,1,1,1, , , 0, 4, 36,1120,1220,030387,031187,     0.7,    22.3,   161.487220,0,0,119,SUMTER              
1066,AL,AL, 1,36907, 4,1,1,1, ,C, 0, 4,  3,0835,2035,022887,030387,     0.1,     0.0,   161.487220,0,0,119,SUMTER              
1067,AL,AL, 1,36925, 4,1,1,2, ,C, 0, 4, 13,0900,0945,022687,022887,     0.1,     0.0,   139.083086,0,0,119,SUMTER              
1068,AL,AL, 1,36925, 4,1,1,1, ,C, 0, 4, 22,1400,1400,022887,030387,     0.2,     0.0,   161.407473,0,0,119,SUMTER              
1069,AL,AL, 1,35044, 6,1,0,4, ,C, 0, 3, 28,1814,0520,022787,030387,     1.6,    11.1,   293.730155,0,0,121,TALLADEGA           
1070,AL,AL, 1,35044, 6,1,0,4, ,C, 0, 3, 14,1650,1650,030387,030387,     1.8,    10.7,   288.136219,0,0,121,TALLADEGA           
1071,AL,AL, 1,35044, 6,1,1,3, ,C, 0, 3, 19,1015,1015,030387,030387,     0.9,    25.7,   306.732509,0,0,121,TALLADEGA           
1072,AL,AL, 1,35044, 6,1,1,0, ,C, 0, 3, 32,0840,0840,030387,030387,     2.2,     8.3,   317.060543,0,0,121,TALLADEGA           
1073,AL,AL, 1,35082, 6,1,1,3, ,C, 0, 3, 47,0830,0830,041387,041587,     0.1,     0.0,   317.060543,0,0,121,TALLADEGA           
1074,AL,AL, 1,35096, 6,1,0,4, ,C, 0, 3, 24,2230,0630,050587,050587,     5.4,     6.6,   293.730155,0,0,121,TALLADEGA           
1075,AL,AL, 1,35150, 6,1,1,1, ,C, 0, 3,  2,1800,1802,022087,022287,     1.2,    14.9,   288.136219,0,0,121,TALLADEGA           
1076,AL,AL, 1,35150, 6,1,1,3, ,C, 0, 3, 10,2045,2145,022287,022487,     1.4,    13.5,   306.732509,0,0,121,TALLADEGA           
1077,AL,AL, 1,35150, 6,1,1,1, ,C, 0, 3, 16,1015,1015,022787,030387,     0.7,    26.5,   306.732509,0,0,121,TALLADEGA           
1078,AL,AL, 1,35150, 6,1,1,2, ,C, 0, 3,  8,1700,1700,022587,022787,     1.0,    21.4,   317.060543,0,0,121,TALLADEGA           
1079,AL,AL, 1,35150, 6,1,1,2, ,C, 0, 3,  5,0545,0545,030387,030387,     1.0,    45.9,   325.506780,0,0,121,TALLADEGA           
1080,AL,AL, 1,35150, 6,1,1,3, ,C, 0, 3, 38,0903,1530,030387,030387,     1.2,    19.4,   293.730155,0,0,121,TALLADEGA           
1081,AL,AL, 1,35150, 6,1,1,1, ,C, 0, 3, 18,1700,1700,031087,031287,     0.4,     0.0,   288.136219,0,0,121,TALLADEGA           
1082,AL,AL, 1,35150, 6,1,0,5, ,C, 0, 3, 50,0830,0830,032987,033187,     2.7,    11.5,   317.060543,0,0,121,TALLADEGA           
1083,AL,AL, 1,35150, 6,1,1,1, ,C, 0, 3, 46,0730,0730,040487,040487,     0.1,     0.0,   288.136219,1,0,121,TALLADEGA           
1084,AL,AL, 1,35150, 6,1,1,1, ,C, 0, 3, 42,0600,0600,042087,042487,     0.8,    19.9,   288.136219,1,0,121,TALLADEGA           
1085,AL,AL, 1,35150, 6,1,1,3, ,C, 0, 3, 57,0900,0900,042287,042487,     0.4,     0.0,   293.730155,0,0,121,TALLADEGA           
1086,AL,AL, 1,35150, 6,1,1,1, ,C, 0, 3, 66,2100,2100,042887,043087,     1.0,    30.0,   288.136219,0,0,121,TALLADEGA           
1087,AL,AL, 1,35150, 6,1,0,0, ,C, 0, 3, 73,1930,1935,051887,052087,     3.4,     6.8,   317.060543,0,0,121,TALLADEGA           
1088,AL,AL, 1,35150, 6,1,1,1, ,C, 0, 3, 66,1110,1110,052387,052587,     0.4,     0.0,   317.060543,0,0,121,TALLADEGA           
1089,AL,AL, 1,35160, 6,1,0,2, ,C, 0, 3, 22,0900,0900,022887,030387,     1.3,    13.5,   325.506780,0,0,121,TALLADEGA           
1090,AL,AL, 1,35160, 6,1,1,1, ,C, 0, 3, 27,1400,1510,022587,022787,     0.5,    43.1,   317.060543,0,0,121,TALLADEGA           
1091,AL,AL, 1,35160, 6,1,1,3, ,C, 0, 3, 28,0851,0851,022687,022887,     1.5,    12.6,   288.136219,0,0,121,TALLADEGA           
1092,AL,AL, 1,35160, 6,1,1,1, ,C, 0, 3, 25,0700,0700,030387,031187,     1.6,    11.3,   293.730155,0,0,121,TALLADEGA           
1093,AL,AL, 1,35160, 6,1,1,3, ,C, 0, 3, 31,2000,2000,031087,031287,     0.6,    38.0,   293.730155,0,0,121,TALLADEGA           
1094,AL,AL, 1,35160, 6,1,1,2, ,C, 0, 3, 38,1630,2000,041287,041487,     0.3,     0.0,   325.506780,0,0,121,TALLADEGA           
1095,AL,AL, 1,35160, 6,1,1,1, ,C, 0, 3, 34,0600,0600,031787,031987,     4.9,     4.9,   306.732509,0,0,121,TALLADEGA           
1096,AL,AL, 1,35160, 6,1,1,1, ,C, 0, 3, 40,0830,0830,031987,032187,     1.1,    17.8,   288.136219,0,0,121,TALLADEGA           
1097,AL,AL, 1,35160, 6,1,1,1, ,C, 0, 3,  8,1030,1030,032287,032487,     0.3,     0.0,   293.730155,0,0,121,TALLADEGA           
1098,AL,AL, 1,35160, 6,1,1,3, ,C, 0, 3, 17,1600,1630,032087,032287,     0.8,    22.6,   317.060543,0,0,121,TALLADEGA           
1099,AL,AL, 1,35160, 6,1,1,3, ,C, 0, 3, 44,0700,0700,032187,032387,     1.4,    12.7,   317.060543,0,0,121,TALLADEGA           
1100,AL,AL, 1,35160, 6,1,1,2, ,C, 0, 3, 17,1500,1610,032587,032887,     2.1,    10.9,   306.732509,0,0,121,TALLADEGA           
1101,AL,AL, 1,35160, 6,1,1,3, ,C, 0, 3, 49,0700,0700,032587,032787,     0.9,    23.3,   325.506780,0,0,121,TALLADEGA           
1102,AL,AL, 1,35160, 6,1,1,1, ,C, 0, 3, 51,2130,2130,042687,042887,     1.5,    12.2,   293.730155,0,0,121,TALLADEGA           
1103,AL,AL, 1,35160, 6,1,1,1, ,C, 0, 3, 42,1500,1500,041087,041287,     2.2,     9.2,   306.732509,1,0,121,TALLADEGA           
1104,AL,AL, 1,35160, 6,1,1,1, ,C, 0, 3, 59,0920,0920,041687,041887,     1.2,    15.4,   317.060543,0,0,121,TALLADEGA           
1105,AL,AL, 1,36268, 6,1,1,1, ,C, 0, 3, 59,1600,1600,060687,060687,     0.5,     0.0,   325.506780,0,0,121,TALLADEGA           
1106,AL,AL, 1,35010, 6,1,1,3, ,C, 0, 3, 10,1245,1215,022687,022887,     1.6,    12.6,   288.136219,0,0,123,TALLAPOOSA          
1107,AL,AL, 1,35010, 6,1,0,4, ,C, 0, 3, 14,1900,1950,022587,022787,     5.3,     6.9,   317.060543,0,0,123,TALLAPOOSA          
1108,AL,AL, 1,35010, 6,1,0,4, ,C, 0, 3, 25,2000,2200,030387,030387,     3.4,     6.3,   325.506780,0,0,123,TALLAPOOSA          
1109,AL,AL, 1,35010, 6,2,1,1, ,C, 0, 3, 31,0730,1630,030387,031087,     0.3,     0.0,   317.060543,0,0,123,TALLAPOOSA          
1110,AL,AL, 1,35010, 6,1,1,1, ,C, 0, 3, 34,1512,2010,030387,030387,     0.4,     0.0,   288.136219,0,0,123,TALLAPOOSA          
1111,AL,AL, 1,35010, 6,1,1,3, ,C, 0, 3, 20,1800,1800,030387,030387,     1.6,    11.3,   306.732509,0,0,123,TALLAPOOSA          
1112,AL,AL, 1,35010, 6,1,1,3, ,C, 0, 3, 40,0900,0900,031587,031787,     0.6,    26.9,   325.506780,0,0,123,TALLAPOOSA          
1113,AL,AL, 1,35010, 6,1,1,3, ,C, 0, 3, 44,1900,1900,031887,032087,     0.3,     0.0,   317.060543,0,0,123,TALLAPOOSA          
1114,AL,AL, 1,35010, 6,1,1,3, ,C, 0, 3, 41,0700,0700,032187,032387,     0.3,     0.0,   325.506780,0,0,123,TALLAPOOSA          
1115,AL,AL, 1,35010, 6,1,1,1, ,C, 0, 3, 45,1000,1000,031887,032187,     0.5,     0.0,   325.506780,0,0,123,TALLAPOOSA          
1116,AL,AL, 1,35010, 6,1,1,1, ,C, 0, 3, 53,0745,0745,033187,040487,     1.4,    11.5,   325.506780,0,0,123,TALLAPOOSA          
1117,AL,AL, 1,35010, 6,1,1,1, ,C, 0, 3, 55,0900,0900,040487,040487,     0.3,     0.0,   306.732509,0,0,123,TALLAPOOSA          
1118,AL,AL, 1,35010, 6,0,9,0, , , 0, 3, 54,0615,0830,041687,041887,     1.5,    13.2,   325.506780,0,0,123,TALLAPOOSA          
1119,AL,AL, 1,35010, 6,1,0,4, ,C, 0, 3, 63,1600,1600,042187,042387,     2.9,    11.3,   306.732509,0,0,123,TALLAPOOSA          
1120,AL,AL, 1,36850, 6,1,1,3, ,C, 0, 3, 69,0700,0700,050587,050587,     0.8,    25.2,   288.136219,0,0,123,TALLAPOOSA          
1121,AL,AL, 1,36853, 6,1,1,7, ,C, 0, 3,  6,1350,1355,022587,022787,     0.3,     0.0,   293.730155,0,0,123,TALLAPOOSA          
1122,AL,AL, 1,36853, 6,1,1,1, ,C, 0, 3, 18,0630,0700,031687,031887,     0.7,    21.6,   317.060543,0,0,123,TALLAPOOSA          
1123,AL,AL, 1,36853, 6,1,1,1, ,C, 0, 3, 34,0845,0845,030387,031087,     1.0,    16.3,   293.730155,0,0,123,TALLAPOOSA          
1124,AL,AL, 1,36853, 6,1,1,2, ,C, 0, 3, 40,0900,1600,031387,031487,     0.9,    27.5,   293.730155,0,0,123,TALLAPOOSA          
1125,AL,AL, 1,35401, 4,1,1,1, ,C, 0, 7, 72,2000,2000,051187,051387,     1.8,    10.9,   900.820682,0,0,125,TUSCALOOSA          
1126,AL,AL, 1,35404, 4,0,9,0, , , 0, 7, 20,1800,2000,030387,030387,     0.4,     0.0,   900.820682,0,0,125,TUSCALOOSA          
1127,AL,AL, 1,35404, 4,2,1,3, ,C, 0, 7, 67,0700,0700,051687,051887,     1.0,    18.7,  1027.690164,0,0,125,TUSCALOOSA          
1128,AL,AL, 1,35404, 4,1,1,1, ,C, 0, 7, 15,2245,2245,052887,053087,     0.6,    25.6,   964.609614,1,0,125,TUSCALOOSA          
1129,AL,AL, 1,35405, 4,1,1,2, ,C, 0, 7, 22,0815,0815,022887,030387,     2.1,     8.4,   900.820682,0,0,125,TUSCALOOSA          
1130,AL,AL, 1,35405, 4,1,1,3, ,C, 0, 7, 26,0800,0800,022687,022887,     2.7,     8.1,  1027.690164,0,0,125,TUSCALOOSA          
1131,AL,AL, 1,35405, 4,1,1,2, ,C, 0, 7, 17,0800,0800,032487,032687,     0.6,    40.4,   854.003297,0,0,125,TUSCALOOSA          
1132,AL,AL, 1,35405, 4,1,1,1, ,C, 0, 7, 18,2040,2040,030387,030387,     1.0,    33.2,   867.100121,0,0,125,TUSCALOOSA          
1133,AL,AL, 1,35405, 4,1,0,1, ,C, 0, 7, 35,0730,0742,030387,030387,     0.7,    21.5,   867.100121,0,0,125,TUSCALOOSA          
1134,AL,AL, 1,35444, 4,1,1,1, ,C, 0, 7, 63,0700,0715,042487,042687,     0.6,    27.2,   854.003297,0,0,125,TUSCALOOSA          
1135,AL,AL, 1,35453, 4,1,1,1, ,C, 0, 7, 12,0900,0900,022887,030387,     0.2,     0.0,   964.609614,1,0,125,TUSCALOOSA          
1136,AL,AL, 1,35453, 4,1,0,5, ,C, 0, 7, 32,1100,1105,031387,031587,     1.6,    11.8,   900.820682,0,0,125,TUSCALOOSA          
1137,AL,AL, 1,35476, 4,1,1,2, ,C, 0, 7, 25,1900,1900,031887,032087,     0.7,    32.1,   964.609614,0,0,125,TUSCALOOSA          
1138,AL,AL, 1,35480, 4,1,1,2, ,C, 0, 7,  7,0700,0700,022387,022587,     1.0,    16.1,   900.820682,0,0,125,TUSCALOOSA          
1139,AL,AL, 1,35063, 4,1,1,1, ,C, 0, 7, 70,1000,1800,051187,051387,     1.0,    19.1,   854.003297,0,0,127,WALKER              
1140,AL,AL, 1,35130, 4,1,0,2, ,C, 0, 7, 27,1800,2100,030387,030387,     4.5,     5.4,   867.100121,0,0,127,WALKER              
1141,AL,AL, 1,35148, 4,1,1,7, ,C, 0, 7, 14,0801,0805,041387,041587,     0.9,    19.2,  1027.690164,0,0,127,WALKER              
1142,AL,AL, 1,35501, 4,1,1,2, ,C, 0, 7,  2,0945,0948,022587,022787,     1.2,    19.8,   854.003297,0,0,127,WALKER              
1143,AL,AL, 1,35501, 4,1,1,7, ,C, 0, 7,  7,0900,0900,022287,022487,     1.3,    12.5,   867.100121,0,0,127,WALKER              
1144,AL,AL, 1,35501, 4,1,1,2, ,C, 0, 7, 16,0715,0715,022387,022587,     0.4,     0.0,  1027.690164,0,0,127,WALKER              
1145,AL,AL, 1,35501, 4,1,0,1, ,C, 0, 7,  4,2100,0700,022887,030387,     1.7,    10.8,   964.609614,0,0,127,WALKER              
1146,AL,AL, 1,35501, 4,1,1,7, , , 0, 7,  3,1900,2200,022687,022887,     1.9,    13.2,  1027.690164,0,0,127,WALKER              
1147,AL,AL, 1,35501, 4,1,1,1, ,C, 0, 7, 15,1630,2330,022687,022887,     2.5,    11.9,   854.003297,0,0,127,WALKER              
1148,AL,AL, 1,35501, 4,1,1,1, ,C, 0, 7, 35,1830,1830,031087,031287,     0.8,    17.0,   964.609614,0,0,127,WALKER              
1149,AL,AL, 1,35549, 4,1,1,3, ,C, 0, 7, 46,1615,1615,031787,031987,     0.1,     0.0,   867.100121,0,0,127,WALKER              
1150,AL,AL, 1,35550, 4,1,1,1, ,C, 0, 7, 49,1010,1010,032187,032387,     0.8,    19.5,   900.820682,0,0,127,WALKER              
1151,AL,AL, 1,35584, 4,1,1,1, ,C, 0, 7, 39,0530,0530,053087,060687,     0.7,    22.6,   867.100121,0,0,127,WALKER              
1152,AL,AL, 1,35587, 4,1,0,4, ,C, 0, 7, 47,0525,0525,042087,042287,     1.8,    10.2,   900.820682,0,0,127,WALKER              
1153,AL,AL, 1,36518, 7,1,1,1, ,C, 0, 4, 28,1400,1400,022487,022687,     0.6,    24.3,   161.487220,0,0,129,WASHINGTON          
1154,AL,AL, 1,36518, 7,2,9,1, ,C, 0, 4,  7,0755,0755,030387,031187,     0.1,     0.0,   161.407473,0,0,129,WASHINGTON          
1155,AL,AL, 1,36518, 7,1,9,1, ,C, 0, 4, 26,0630,0630,032987,033087,     0.1,     0.0,   139.083086,0,0,129,WASHINGTON          
1156,AL,AL, 1,36529, 7,1,1,3, ,C, 0, 4, 21,1100,1100,052787,052987,     0.6,    33.5,   139.083086,1,0,129,WASHINGTON          
1157,AL,AL, 1,36548, 7,1,9,1, ,C, 0, 4, 26,2000,2000,040487,041087,     0.7,    34.4,   161.407473,0,0,129,WASHINGTON          
1158,AL,AL, 1,36558, 7,1,1,3, ,C, 0, 4, 14,1730,1730,022887,030387,     0.9,    22.4,   147.062436,0,0,129,WASHINGTON          
1159,AL,AL, 1,36558, 7,0,9,0, , , 0, 4, 30,1848,1815,030387,030387,     0.3,     0.0,   139.083086,0,0,129,WASHINGTON          
1160,AL,AL, 1,36558, 7,1,1,1, ,C, 0, 4, 32,1000,1000,033087,040487,     1.2,    16.1,   161.487220,0,0,129,WASHINGTON          
1161,AL,AL, 1,36558, 7,1,1,1, ,C, 0, 4, 41,0700,0700,032587,032787,     0.8,    26.4,   161.487220,1,0,129,WASHINGTON          
1162,AL,AL, 1,36558, 7,1,1,1, ,C, 0, 4, 50,0810,0410,041487,041687,     0.5,    30.1,   161.487220,0,0,129,WASHINGTON          
1163,AL,AL, 1,36558, 7,1,1,1, ,C, 0, 4, 58,0600,0600,041687,041887,     0.2,     0.0,   188.134520,0,0,129,WASHINGTON          
1164,AL,AL, 1,36584, 7,1,1,3, ,C, 0, 4,  8,1000,1000,022587,022787,     1.7,    14.4,   147.062436,0,0,129,WASHINGTON          
1165,AL,AL, 1,36585, 7,1,1,2, ,C, 0, 4, 46,0600,0600,032587,032787,     0.1,     0.0,   161.487220,0,0,129,WASHINGTON          
1166,AL,AL, 1,36726, 7,1,1,3, ,C, 0, 4,  7,0705,0707,021987,022187,     0.7,    29.2,   139.083086,0,0,131,WILCOX              
1167,AL,AL, 1,36726, 7,1,1,1, ,C, 0, 4, 11,1430,1430,022587,022787,     1.6,    14.2,   147.062436,0,0,131,WILCOX              
1168,AL,AL, 1,36726, 7,1,1,1, ,C, 0, 4,  9,0730,0730,022687,022887,     0.3,     0.0,   161.407473,0,0,131,WILCOX              
1169,AL,AL, 1,36726, 7,1,1,1, ,C, 0, 4, 18,0615,0615,022787,030387,     0.2,     0.0,   161.407473,0,0,131,WILCOX              
1170,AL,AL, 1,36726, 7,1,1,1, ,C, 0, 4, 27,1900,1900,032587,032787,     0.8,    35.4,   161.487220,1,0,131,WILCOX              
1171,AL,AL, 1,36768, 7,1,1,1, ,C, 0, 4, 22,0800,0800,051687,051887,     0.1,     0.0,   161.407473,0,0,131,WILCOX              
1172,AL,AL, 1,36769, 7,1,1,1, ,C, 0, 4, 51,0800,0800,032587,032787,     0.5,    34.0,   188.134520,0,0,131,WILCOX              
1173,AL,AL, 1,35541, 4,1,1,1, ,C, 0, 6, 28,1745,1745,030387,030387,     0.6,    40.3,   453.339921,0,0,133,WINSTON             
1174,AL,AL, 1,35541, 4,1,1,2, ,C, 0, 6, 17,1130,1230,040487,040487,     0.4,     0.0,   376.809515,0,0,133,WINSTON             
1175,AL,AL, 1,35553, 4,1,1,1, ,C, 0, 6,  6,1830,1830,022087,022287,     1.2,    16.0,   458.517741,0,0,133,WINSTON             
1176,AL,AL, 1,35553, 4,1,1,2, ,C, 0, 6, 54,1155,1155,041187,041387,     1.2,    13.8,   395.145068,0,0,133,WINSTON             
1177,AL,AL, 1,35565, 4,1,0,4, ,C, 0, 6, 42,0730,0730,031487,031687,     6.2,     4.1,   453.339921,0,0,133,WINSTON             
1178,AL,AL, 1,35565, 4,1,1,7, ,C, 0, 6, 47,0930,1830,032187,032387,     1.1,    20.6,   458.517741,0,0,133,WINSTON             
1179,AL,AL, 1,35565, 4,0,9,0, , , 0, 6, 32,1900,1900,060687,060687,     2.2,     8.0,   376.809515,0,0,133,WINSTON             
1180,AL,AL, 1,35575, 4,1,1,7, ,C, 0, 6, 40,1900,1900,032987,033187,     0.5,    35.1,   395.145068,0,0,133,WINSTON             
1181,CO,CO, 8,     , .,0,9,0, , , ., .,  .,1413,1416,040488,040488,     9.5,     3.8,     0.000000,0,1,999,                    
1182,CO,CO, 8,     , .,0,9,0, , , ., .,  .,1730,2100,031688,031888,     7.7,     4.2,     0.000000,0,1,999,                    
1183,CO,CO, 8,     , .,1,0,4, , , ., .,  .,1650,1650,071487,071687,     5.0,     8.0,     0.000000,0,1,  0,                    
1184,CO,CO, 8,     , .,0,9,0, , , ., .,  .,1115,1115,040487,040487,     3.3,    16.1,     0.000000,0,1,  0,                    
1185,CO,CO, 8,80005, .,1,1,7, , , ., .,  .,1830,1830,040488,041188,     4.1,     6.6,     0.000000,0,0,999,                    
1186,CO,CO, 8,80012, .,1,0,0,Y, , ., .,  .,1600,1600,050588,050588,    21.0,     2.9,     0.000000,0,0,  5,                    
1187,CO,CO, 8,80013, .,1,0,4,Y, , ., .,  .,2100,2100,032688,032888,     3.4,     7.3,     0.000000,0,0,  5,                    
1188,CO,CO, 8,80016, .,1,0,4, , , ., .,  .,1845,1844,042088,042288,    13.4,     3.7,     0.000000,0,0,999,                    
1189,CO,CO, 8,80022, .,1,0,1, , , ., .,  .,1945,2000,021487,021687,     4.0,     6.4,     0.000000,0,0,  0,                    
1190,CO,CO, 8,80104, .,1,0,7, , , ., .,  .,0930,0915,051287,051487,     3.5,     9.2,     0.000000,0,0,  0,                    
1191,CO,CO, 8,80104, .,1,0,7, , , ., .,  .,1600,0600,031188,031488,     5.9,     3.9,     0.000000,0,0,999,                    
1192,CO,CO, 8,80107, .,1,1,7,N, , ., .,  .,1015,1030,031288,031488,     3.1,     6.4,     0.000000,0,0, 39,                    
1193,CO,CO, 8,80111, .,1,0,4,Y, , ., .,  .,2030,2030,040488,041088,     3.9,     6.5,     0.000000,0,0,999,                    
1194,CO,CO, 8,80111, .,1,0,2,Y, , ., .,  .,2050,0912,050588,051088,    17.3,     3.0,     0.000000,0,0,  5,                    
1195,CO,CO, 8,80116, .,1,0,2,Y, , ., .,  .,1900,1900,032088,032288,    10.0,     3.4,     0.000000,0,0,999,                    
1196,CO,CO, 8,80116, .,1,0,4,Y, , ., .,  .,1911,1906,030388,031088,     4.1,     7.2,     0.000000,0,0, 35,                    
1197,CO,CO, 8,80120, .,1,0,4,Y, , ., .,  .,1830,1836,052388,052888,     8.5,     9.5,     0.000000,0,0,  5,                    
1198,CO,CO, 8,80122, .,1,0,4,Y, , ., .,  .,1750,1910,031088,031288,    11.1,     3.7,     0.000000,0,0,  5,                    
1199,CO,CO, 8,80122, .,1,0,4,Y, , ., .,  .,0700,0700,052288,052488,     6.2,     9.4,     0.000000,0,0,  5,                    
1200,CO,CO, 8,80122, .,1,0,2,Y, , ., .,  .,0930,0930,031288,031488,     3.4,    13.9,     0.000000,0,0,999,                    
1201,CO,CO, 8,80122, .,1,0,4,Y, , ., .,  .,2000,2045,040488,040488,    12.5,     3.1,     0.000000,0,0,999,                    
1202,CO,CO, 8,80122, .,1,0,4, , , ., .,  .,1930,2000,040488,040488,     7.5,    12.0,     0.000000,0,0,999,                    
1203,CO,CO, 8,80126, .,1,0,4, , , ., .,  .,1715,1730,021087,021287,     7.1,     5.6,     0.000000,0,0,  0,                    
1204,CO,CO, 8,80127, .,1,0,2,Y, , ., .,  .,1740,1740,032888,033088,     2.6,    12.5,     0.000000,0,0,999,                    
1205,CO,CO, 8,80134, .,1,0,2,Y, , ., .,  .,0622,0622,031488,031688,     5.3,     7.3,     0.000000,0,0, 35,                    
1206,CO,CO, 8,80205, .,1,0,7, , , ., .,  .,1830,1930,032288,032488,     3.4,     8.3,     0.000000,0,0,999,                    
1207,CO,CO, 8,80206, .,1,0,4, , , ., .,  .,0700,0705,052088,052288,     6.6,     5.0,     0.000000,0,0,999,                    
1208,CO,CO, 8,80207, .,1,0,2, , , ., .,  .,1900,2200,051888,052088,     8.3,     5.1,     0.000000,0,0,999,                    
1209,CO,CO, 8,80207, .,1,0,7,Y, , ., .,  .,1748,1748,050588,050588,     7.0,     4.6,     0.000000,0,0, 31,                    
1210,CO,CO, 8,80209, .,1,0,1, , , ., .,  .,0810,0810,033188,040488,     5.6,     4.9,     0.000000,0,0,999,                    
1211,CO,CO, 8,80210, .,1,0,2, , , ., .,  .,1400,1600,042688,042888,     1.4,    14.6,     0.000000,0,0,999,                    
1212,CO,CO, 8,80210, .,1,0,2,Y, , ., .,  .,0900,0900,042688,042888,     1.2,    20.9,     0.000000,0,0,999,                    
1213,CO,CO, 8,80210, .,1,1,7, , , ., .,  .,1100,1100,052388,052588,     5.1,     7.7,     0.000000,0,0,999,                    
1214,CO,CO, 8,80211, .,1,0,2, , , ., .,  .,1015,2225,042388,042588,     2.7,     6.8,     0.000000,0,0,999,                    
1215,CO,CO, 8,80212, .,1,0,2, , , ., .,  .,1730,1730,042188,042388,     3.9,     6.6,     0.000000,0,0,999,                    
1216,CO,CO, 8,80212, .,1,1,3, , , ., .,  .,0600,0600,040488,040488,     2.0,     9.9,     0.000000,0,0,999,                    
